,Ward/VillageTract,tot_pop,male_pop,female_pop,Township,Longitude,Latitude
5504,DauntGyi(VT),3211.0,1497.0,1714.0,Lemyethna Township,95.14436340332033,17.574387073516824
5505,ThaYetChaung(VT),1402.0,670.0,732.0,Zalun Township,95.5180130004883,17.53102321624754
5506,TaungBoetTaYar(VT),7238.0,3410.0,3828.0,Zalun Township,95.51829880934497,17.574028308574988
5507,InPin(VT),10262.0,4806.0,5456.0,Myanaung Township,95.2807133992513,18.091375562879776
5508,KwinGyiDaunt(VT),1594.0,723.0,871.0,Myanaung Township,95.26161532931857,18.271379046969944
5509,MyitKyoe(VT),2133.0,1049.0,1084.0,Myanaung Township,95.27668380737305,18.315012454986576
5510,NatPaTee(VT),1415.0,627.0,788.0,Myanaung Township,95.25864562988284,18.30395202636718
5511,MyoMaTeGyiKone(VT),2407.0,1089.0,1318.0,Myanaung Township,95.30510711669925,18.28388023376465
5512,NyaungMyitSwea(VT),4096.0,1890.0,2206.0,Myanaung Township,95.30808803013393,18.26017543247767
5513,Se(VT),3776.0,1764.0,2012.0,Myanaung Township,95.25551509857178,18.2280535697937
5514,SanNiChaung(VT),1740.0,781.0,959.0,Myanaung Township,95.265100479126,18.25059270858765
5515,TarGwaTeGyiKone(VT),4516.0,2078.0,2438.0,Myanaung Township,95.26014073689778,18.200974782307952
5516,KunTaw(VT),2179.0,1060.0,1119.0,Myanaung Township,95.24374008178712,18.180314699808765
5517,KaZunKhon(VT),2780.0,1309.0,1471.0,Myanaung Township,95.36089782714846,18.230820083618163
5518,SharTaw(VT),5484.0,2521.0,2963.0,Myanaung Township,95.32191085815431,18.248974800109867
5519,LayTuGyi(VT),1433.0,661.0,772.0,Myanaung Township,95.37356414794924,18.120396041870123
5520,KyweTeKone(VT),4085.0,1870.0,2215.0,Myanaung Township,95.37239519755046,18.159176985422764
5521,PaukKoneSun(VT),2018.0,917.0,1101.0,Myanaung Township,95.36556148529053,18.174545526504524
5522,WetToe(VT),2769.0,1304.0,1465.0,Myanaung Township,95.35645718044705,18.210452185736752
5523,ThetKeiKone(VT),4091.0,1879.0,2212.0,Myanaung Township,95.29200531005857,18.16199752807617
5524,SinThay(VT),3883.0,1797.0,2086.0,Myanaung Township,95.25634994506837,18.157337188720696
5525,KatKho(VT),2078.0,953.0,1125.0,Myanaung Township,95.32638486226399,18.169289906819657
5526,ZeeHpyuKone(VT),1624.0,766.0,858.0,Myanaung Township,95.32114868164061,18.19634437561032
5527,HtanThonePin(VT),2814.0,1300.0,1514.0,Myanaung Township,95.2847505049272,18.22585209933193
5528,LaHarPauk(VT),1879.0,847.0,1032.0,Myanaung Township,95.30144282749721,18.23061997549873
5529,KaNyinNgu(VT),4498.0,2088.0,2410.0,Hinthada Township,95.22680282592775,17.602504730224602
5530,KaNyinNgu(VT),4498.0,2088.0,2410.0,Myanaung Township,95.28103256225587,18.047151088714603
5531,KaNyinNgu(VT),4498.0,2088.0,2410.0,Ingapu Township,95.16806538899742,17.83318667941623
5532,KaNyinNgu(VT),2071.0,1011.0,1060.0,Hinthada Township,95.22680282592775,17.602504730224602
5533,KaNyinNgu(VT),2071.0,1011.0,1060.0,Myanaung Township,95.28103256225587,18.047151088714603
5534,KaNyinNgu(VT),2071.0,1011.0,1060.0,Ingapu Township,95.16806538899742,17.83318667941623
5535,Htu(VT),4838.0,2304.0,2534.0,Myanaung Township,95.32822969224718,18.075850910610626
5536,KyetThunKhin(VT),2517.0,1153.0,1364.0,Myanaung Township,95.3031243218316,18.04148525661894
5537,ThaKhutKwin(VT),2250.0,1013.0,1237.0,Myanaung Township,95.33674468994141,18.138570022583007
5538,PeinInn(VT),1789.0,804.0,985.0,Lemyethna Township,95.2203930125517,17.545566446640905
5539,PeinInn(VT),1789.0,804.0,985.0,Myanaung Township,95.3149223327637,18.122809886932373
5540,PeinInn(VT),4882.0,2353.0,2529.0,Lemyethna Township,95.2203930125517,17.545566446640905
5541,PeinInn(VT),4882.0,2353.0,2529.0,Myanaung Township,95.3149223327637,18.122809886932373
5542,TawKyweLu(VT),2427.0,1131.0,1296.0,Myanaung Township,95.33573620135968,18.111869371854347
5543,NyaungWaing(VT),5251.0,2561.0,2690.0,Hinthada Township,95.40322494506836,17.622750282287598
5544,NyaungWaing(VT),5251.0,2561.0,2690.0,Myanaung Township,95.4296277364095,18.016015370686848
